id,City,Country,Created At,Hashtags,tweet,label
3167,,,11/23/19 14:28,#سهم_اسمنت_حائل ,سهم اسمنت حايل تحليل فني بدايه جلسه الاحد الاسهم السعوديه تاسي تداول السوق السعودي,1
3168,,,11/23/19 13:13,#سهم_الخدمات_الأرضية ,سهم الخدمات الارضيه تحليل فني بدايه جلسه الاحد الاسهم السعوديه تاسي تداول السوق السعودي تداول,1
3169,,,10/6/19 21:48,#تاسي ,شرح منصه المحل الفني الاحترافيه الاصدار الرابع اليوتيوب بالتوفيق تاسي التحليل الفني السوق السعودي تكرتشارت,0
3170,,,11/29/19 13:34,#تاسي ,يوخر الله جميلا ليجعله اجمل تاسي جرعه التفايل,0
3171,,,11/26/19 9:28,#انعام ,انعام تحديث الشارت ولهم الاخبار توصيه,1
3172,,,11/25/19 4:40,#تاسي ,تاسي انفراج سلبي الرعم ترند صاعد وكسره جيد,0
3173,,,11/23/19 8:27,#فيديو ,فيديو متداول ياكد انفلات امني وتواطو جديد اغتيال صحفي ايران المعارض مسعود مولو تركيا حكومه اردغان ساكتين لاحس ولاخبر اردوغان عدو تركيا امنه لسفر جمال خاشقجي,0
3174,,,11/11/19 23:15,#انفصال_ام_الغوايش_كبلز_اسلامي ,انفصال ام الغوايش كبلز اسلامي هاشتاق تداوله اسباب واضحه وتم تداول فيديو لزوج ام الغوايش ذ كر كتبيا انفصال الزو,0
3175,,,11/30/19 11:46,#LakeShow ,فرانك فوغل خروج كوزما مصابا الربع الرابع الويزاردز قمنا بعمل صور شعاعيه لكاحل كوزما والنتيجه سلبيه يوجد ضر بحالله جيده وسيتم تقيمه يوما بيوم خروجه احترازيا,0
3176,,,11/28/19 13:04,#فيديو_متداول ,فيديو متداول شاورما بايته وفاسده لوضعها ثنايا سيخ شاورما جديد لاحول بالله,0
3177,,,11/25/19 16:14,#المستهلك ,الادويه الحيوانيه تعرض المستهلك لخطر اصابته بالفشل الكلوي وامراض البنكرياس والكبد سمح الله فيديو متداول,1
3178,,,11/22/19 12:31,#سليمان_الزيد ,الاعلان المرشحين لدخول قريه زد رصيدك وبحول الله اكون منهم شكرا شكرا شكرا بحجم السماء ومجراتها لاهتمامكم ودعمكم وحتى تداول اسم سليمان الزيد تغريداتكم الحمدله بلا منتهى الاحوال سليمان الزيد بدايه زد رصيدك الحلم,1
3179,,,11/26/19 11:40,#تاسي ,العالميه رمز توصيه مضاربيه مدتها اسبوع السعر اللهدف اللهدف اللهدف الثالث الاغلاق اليومي بكميات معقوله تاسي,1
3180,,,11/17/19 6:34,#اكتتاب_أرامكو ,اكتتاب ارامكو اكتتاب ارامكو,1
3181,,,11/26/19 20:33,#اللهلال_السعودي ,محطه اذاعيه رسميه وشبكات تلفزه عالميه ومواقع دوليه تداولت اسم مثلنا الزعيم اللهلال السعودي وانجازه القاري ومش,1
3182,,,11/28/19 14:27,#برنامج_إندكس ,ندعوكم لحضور ورشه عمل برنامج اندكس الموافق لتحميل البرنامج سوق الاسهم تاسي تداول برامج الاسهم,0
3183,,,11/24/19 9:06,#برنامج_إندكس ,انطلاق النسخه التجريبيه برنامج اندكس لمتابعه وتحليل سوق الاسهم السعودي باكثر موشر التحليل الفني التحليل الاساسي تحليل الاوامر,0
3184,,,11/21/19 15:18,#برنامج_إندكس ,تعرف متغيرات اندكس تسمح بمعرفه المزيد شركاتك المفضله شاهد طريقه اضافه متغير مجموع حجم الاوامر المضافه لفتره دقيقه ومنذ بدايه الاسبوع كلا جانبي الطلب والعرض برنامج اندكس سوق الاسهم السعودي تداول تاسي,1
3185,,,11/20/19 9:58,#برنامج_إندكس ,اطلاق النسخه التجريبيه برنامج اندكس لمتابعه وتحليل سوق الاسهم السعوديه زوروا موقعنا الالكتروني لاشتراك والمزيد التفاصيل,1
3186,,,11/19/19 14:32,#النسخة_التجريبية ,تبقى اطلاق النسخه التجريبيه برنامج اندكس لتحليل ومتابعه سوق الاسهم السعودي باكثر موشر,1
3187,,,11/17/19 10:11,#برنامج_إندكس ,برنامج اندكس يقدم تحليل الاوامر لاول سوق الاسهم السعودي,1
3188,,,11/12/19 12:27,#برنامج_اندكس ,اوايل مستخدمي ميزات برنامج اندكس لمتابعه وتحليل سوق الاسهم السعودي بياناتك الموقع الالكتروني تداول تاسي الاسهم السعوديه,1
3189,,,11/6/19 8:30,#برنامج_اندكس ,رسم بياني برنامج اندكس لاداء تاسي فاصل دقايق موشر الاحجام القايمه جانبي العرض والطلب سوق الاسهم السعودي الموشر العام تداول تاسي تداول,0
3190,,,11/5/19 14:55,#سجل_الأوامر ,الاوامر برنامج اندكس قطاع الطاقه سوق الاسهم السعوديه تداول تاسي,1
3191,,,10/30/19 17:44,#سوق_الاسهم_السعودي ,متداول سوق الاسهم السعودي لحصول اخر الاخبار والعروض برنامج اندكس,1
3192,,,10/27/19 14:26,#ماسح_السوق ,ماسح السوق ميزات برنامج اندكس يساعدك الماسح الحصري فرز وايجاد الاسهم تطابق انماط تصاعديه تنازليه محده تختارها لمتغير لمجموعه متغيرات الاوامر يقدمها اندكس سوق الاسهم السعودي تداول تاسي الاسهم السعوديه,1
3193,,,10/24/19 15:09,#برنامج_اندكس ,برنامج اندكس يمكنك نظره اعمق سوق الاسهم السعوديه التداول تداول تاسي الاسهم السعوديه السوق السعودي سوق الاسهم,1
3194,,,10/24/19 13:11,#برنامج_اندكس ,سيتم اطلاق النسخه التجريبيه برنامج اندكس يقدم تحليلا وافيا لاوامر سوق الاسهم السعودي رصد تحركات المتداولين تحليل الاوامر سيكون نوعه تقديم البيانات الاسهم السعوديه السوق السعودي سوق الاسهم,1
3195,,,10/22/19 14:38,#برنامج_اندكس ,برنامج اندكس يقدم تحليلا وافيا لاوامر سوق الاسهم السعودي ورصد تحركات المتداولين تحليل الاوامر نوعه تقديم البيانات لحصول اخر الاخبار والعروض,1
3196,,,12/1/19 2:00,#مليارات ,موسات ماليه تجني مليارات الدولارات التداول المكث تصميم يدعم الظلام القوه الخفيه الاسواق العالميه توافر قواعد لنشاط الاقتصادي اث سلبا الاسواق الماليه وم جمل الاقتصاد,1
3197,,,9/26/19 8:08,#وزارة_الصحة ,اشاره الفيديو المتداول الرقص المستشفيات نوضح وزاره الصحه تقبل اطلاقا تصرف فردي موظفتين وتم التحقيق واتخاذ الاجراءات النظاميه بحقهم,0
3198,,,11/24/19 15:27,#سابك ,اكبر شركه السوق السعودي سابك الاتصالات الراجحي الاهلي الكهرباء ساب الرياض سامبا معادن المراعي الفرنسي العربي الاجمالي ارامكو السعوديه اضعاف قيمه شركه شكرا القلب ولي العهد,0
3199,,,11/28/19 22:03,#الكويت ,مقطع متداول لامطار الكويت,0
3200,,,11/18/19 23:20,#صعبر ,مقطع متداول لامطار مدينه عبدالله الاقتصاديه صعبر جده رابغ قليل,0
3201,,,11/2/19 11:25,#السعودية ,دويتشه فيله الالمانيه اكبر اكتتاب التاريخ الكشف خطه التداول رسمي ا السعوديه طلق تريليون لاكتتاب العام بشركه ارامكو,1
3202,,,11/25/19 16:32,#النصر ,الجهات الامنيه المنطقه الشرقيه تقبض اشخاص ظهروا مقطع فيديو متداول وهم يحرقون شعار نادي النصر الشوارع العامه استقبال اسطوري لزعيم العالمي,1
3203,,,11/25/19 16:49,#النصر ,الجهات الامنيه المنطقه الشرقيه تقبض اشخاص ظهروا مقطع فيديو متداول وهم يحرقون شعار نادي النصر الشوارع العامه,1
3204,,,11/27/19 23:13,#Ilhanqatar ,هاشتاق متداول امريكا استماع المحاكم الامريكيه لشهاده مواطن كندي مولود الكويت تحدث تلقي اللهان عمر,1
3205,,,11/23/19 14:15,#thesaudicup ,مزارع جودمونت اشارت وصيف سباق جوكي كلوب الذهبي تاسيتوس يستهدف سباق السعوديه كاس السعوديه,1
3206,,,11/21/19 18:55,#أبشر ,خدمه الاستعلام المعاملات المتداوله تمكنك متابعه حالله طلبك يسر وسهوله منصه ابشر الاحوال المدنيه,1
3207,,,11/25/19 18:26,#قناة_الجزيرة ,تداول واسع لفيديو يمني يقلد بسخريه تحقيق قناه الجزيره احزمه الموت ارم نيوز,1
3208,,,11/25/19 9:35,#تمكين_الإذاعي ,الرقم الخاص لبرنامج الامان الاسري ويجب متداول ا الجميع لتثقيف المعنف وتعريفه بحق الجوء التعرض السلوك تمكين الاذاعي العنود الخيريه,1
